,home_won
148368,1
86929,0
170265,0
228453,0
321569,1
148719,0
303105,0
1350,1
380114,0
12655,1
107183,0
33741,0
7593,1
389667,1
420551,0
408397,1
250464,0
113753,0
398394,0
264361,0
284978,0
62626,1
139648,1
255849,1
1425,1
235562,0
364816,0
86307,0
87384,1
6869,0
139040,1
374749,0
38708,1
64615,0
398687,0
418752,0
203836,0
69263,1
43626,1
12944,0
109842,1
357284,0
203576,0
347303,0
73177,0
50669,1
30433,0
32840,1
252072,0
366907,0
200957,1
116936,1
13250,0
316482,1
103680,0
6158,0
164789,1
264801,0
68577,0
257885,1
364209,0
47532,1
211859,1
287137,1
126804,1
17118,1
347923,0
277559,0
361576,1
169825,1
15761,0
173886,1
411615,1
184085,1
62588,1
242370,1
106350,1
164319,1
135190,1
35577,1
38761,0
267956,1
9,1
395838,0
296459,1
407443,1
300037,0
405277,1
292328,0
204502,0
163625,0
141222,0
162379,0
378786,1
355147,1
125741,0
12429,1
359211,1
78588,1
345187,1
134494,0
384709,0
119798,0
68321,0
203404,0
46765,0
71689,1
405468,1
348192,0
83368,0
133511,1
253059,0
286167,0
13784,0
13049,1
286275,1
872,0
119067,1
402375,1
197957,0
108354,0
197702,0
304055,0
276362,0
203351,0
8617,1
348177,0
387587,1
420698,0
62989,0
416559,1
24794,1
110575,1
166479,1
244639,1
249214,1
176621,1
90848,1
185046,0
30555,1
175374,0
29518,0
287048,1
60381,1
296932,1
358188,1
171961,0
131550,0
341520,1
331218,0
282037,1
384735,0
64478,1
219792,1
205096,0
47075,1
261811,0
312181,0
83703,1
297865,0
412169,1
41239,0
331671,0
340449,0
231099,0
80707,1
373476,0
302464,0
383494,1
79070,1
234699,1
240028,0
29303,1
245565,1
397805,1
154661,1
165431,0
254215,0
253993,0
50139,0
125926,1
384256,0
15980,1
69761,1
149586,0
129633,1
95635,1
221745,0
18302,1
400253,1
142064,1
304080,0
238354,0
323169,0
57869,0
355036,0
112264,1
303921,0
55321,0
34343,1
321000,0
187663,0
101740,0
16175,0
121591,1
188188,1
139510,0
5024,1
238489,1
172658,1
353008,1
352190,0
93911,1
391493,0
183393,1
29335,1
54076,1
97771,0
328586,0
54423,1
216440,1
334621,1
393764,0
29934,1
36652,1
334294,0
84620,1
273629,1
8479,1
296235,0
241278,0
17430,1
144804,1
8994,1
78833,0
283541,0
286182,0
139149,1
6113,0
236352,0
298462,1
88865,1
188355,0
49510,1
225569,1
73715,1
18026,1
57188,1
305170,1
56678,1
318849,0
246634,1
299004,0
127031,1
233041,1
408231,1
280972,1
237451,1
267574,0
149489,0
233784,0
348745,1
294193,1
412237,1
259208,0
179398,0
31830,0
310989,0
211742,1
15071,0
177330,1
59735,0
202758,1
88851,1
97232,1
217783,1
278286,0
38078,1
38653,1
157161,1
91363,1
371658,1
151293,1
412845,1
263174,0
162824,1
220782,0
201546,1
158521,1
246176,1
33350,1
195142,1
399926,1
223303,0
253612,0
134297,1
403830,0
201913,1
67229,1
154688,1
205120,1
1572,0
389760,1
104758,0
387337,1
355000,0
260654,0
339149,1
26879,1
226320,1
1534,0
105725,1
276598,1
2700,1
142973,0
155776,0
49585,1
305515,1
419848,0
31818,0
198256,1
268067,1
4413,1
330897,1
134654,1
214147,1
252681,0
242739,0
347634,1
273426,0
155769,0
299526,1
306816,0
117043,0
211831,1
226842,0
252572,0
218640,0
236665,1
161398,1
264265,0
409498,1
183987,1
366003,1
379877,1
110536,1
29919,0
285812,0
330197,1
153381,1
348933,1
323416,1
66841,1
181436,0
380514,1
417853,1
28706,0
279544,0
372714,1
89193,0
185884,0
72100,0
95781,0
252295,0
12851,0
421012,0
355469,0
214264,1
60935,1
150124,0
235048,0
136476,0
329970,0
337668,1
342481,1
13870,1
364354,1
358908,0
12139,0
404816,1
368980,1
119992,0
97567,1
100105,1
354157,1
190652,1
60750,1
378999,0
330629,1
379414,1
294107,0
262372,0
186907,0
334412,1
318870,0
246192,1
309766,1
356475,1
324125,0
8888,1
167762,1
338697,1
350599,1
69227,1
327976,0
204121,0
113917,1
10559,1
257417,0
48743,0
312809,1
411869,1
366638,1
240305,1
333211,0
283633,0
402991,1
246415,1
31599,1
359049,1
169039,1
112223,1
162478,1
352665,1
283969,1
166272,1
210322,1
346121,1
230260,1
223487,1
242805,0
419606,1
84172,1
294885,1
238027,1
118705,1
264979,1
363738,1
340422,1
118229,1
81544,1
18392,0
288616,0
223310,0
313475,1
251691,1
398737,0
33097,0
43456,1
35672,1
52899,0
118254,1
293539,1
395673,0
189037,0
378305,0
29459,0
200794,1
365591,1
220514,0
197478,1
19217,1
33771,0
414630,1
391530,0
233803,0
269726,0
324274,1
185114,0
370761,1
155215,0
198035,0
105606,1
184588,0
333815,1
123986,1
336214,1
174622,0
138045,1
107712,0
214040,1
64224,1
406479,0
64339,0
370543,1
404353,1
188750,0
54510,1
287409,1
275015,1
13376,0
185043,0
226712,0
206024,1
149383,0
241619,0
263059,0
412529,1
58639,1
338656,1
119340,0
210568,0
239497,1
7225,0
101148,0
365716,1
58361,1
407741,1
139529,0
353155,0
413432,0
348096,1
240778,1
191040,0
360599,0
115859,0
214697,0
109863,1
49905,1
62599,1
411066,1
128715,0
6600,1
72487,0
408369,1
229450,1
225286,0
26463,0
34764,1
55479,1
134672,1
226693,0
33652,1
185786,1
301567,1
111851,1
83861,0
404744,1
339406,0
308766,0
11080,1
302166,1
412588,1
41578,1
119776,0
60646,1
212797,0
396677,0
44598,0
125490,1
184383,1
259604,0
235622,0
163651,0
319853,1
32635,0
319835,1
46058,1
52862,0
248897,1
276561,1
353594,1
380317,0
301351,0
62808,1
109635,1
118624,1
144649,0
1513,0
187731,0
43688,1
94619,0
195626,0
406207,0
199968,0
207544,1
138081,1
403860,1
314171,1
420853,0
220343,1
182095,1
379278,0
10931,0
256565,1
306880,0
419822,0
79933,0
366945,0
6440,1
346496,0
258131,0
221538,1
52287,1
29569,0
175846,1
321231,1
266634,1
278153,0
166213,1
308070,0
343067,0
305563,1
78980,1
287707,0
215567,1
56236,0
406824,1
385055,1
102957,0
23676,0
378061,0
189574,1
198504,1
185540,0
182203,1
126188,1
222883,0
338413,1
407152,0
332994,0
138744,0
303765,1
35596,1
258581,1
245165,0
63772,0
418792,0
414974,0
302532,0
350340,1
264724,0
413293,1
375108,1
3221,0
156086,0
255347,1
252372,0
192008,1
277829,0
67015,0
197808,1
392810,0
152748,1
408117,1
81194,1
18455,0
306639,0
324310,1
202744,1
125669,1
270971,0
106122,1
218990,1
263774,0
155432,1
415661,1
103748,1
277031,0
188076,1
51693,0
84171,1
26857,1
34523,1
401088,1
207608,1
119096,1
153486,1
224240,1
270076,0
299502,1
386595,0
333322,1
248943,1
402584,1
349710,0
121883,0
167622,1
315640,0
17951,1
262127,1
386350,1
64559,0
164131,0
31479,0
339517,1
388121,0
102111,1
47685,0
155427,1
361919,1
88435,1
370296,0
139485,1
60546,0
167433,0
177216,1
357578,1
307244,0
53288,1
109370,1
93869,1
419213,1
263374,1
331077,1
235070,0
326989,0
301037,1
54489,1
137374,0
241509,0
262999,0
78964,1
200272,1
278194,0
115569,1
115791,0
213332,0
317994,1
333666,1
408421,0
206404,1
11356,1
144245,1
333104,0
362981,1
323203,0
155039,0
259797,1
260165,1
395750,0
8788,1
55763,0
266829,1
261567,0
82274,1
348703,1
209749,1
35945,0
362395,1
7715,1
226945,0
216708,1
322717,0
239627,1
288463,1
63386,1
70697,1
238399,0
75020,1
4070,0
6185,0
10420,0
351290,1
51584,1
242604,1
58630,1
148436,1
415884,0
262098,1
191432,0
403167,1
343049,0
6711,0
142286,1
94024,0
227265,0
273816,1
287700,0
7921,0
123974,1
222644,0
67591,0
254384,1
366472,1
332217,0
334808,1
103179,0
314187,1
351532,0
165213,0
218026,0
378678,1
89680,0
306830,0
151076,1
30841,0
309166,1
169645,1
171354,1
375446,1
420355,0
32856,1
45705,1
86032,0
89843,1
212652,0
264333,0
52174,1
282380,0
27300,1
4890,1
330037,0
219856,1
335716,1
143036,1
252191,0
186189,1
108371,0
332235,0
54468,1
309021,0
325326,0
74623,0
306031,1
420613,0
36323,1
319804,1
24120,1
178320,0
279121,1
230735,0
409283,1
109249,1
148243,0
194730,0
126591,0
236260,0
174010,0
284862,0
49634,1
209011,0
308574,1
223482,1
163128,1
358115,1
285868,1
117229,1
419233,1
178209,0
389991,0
149700,1
223672,1
177268,1
203458,1
120790,1
385302,0
323421,1
159027,1
396482,0
339747,1
160575,1
148998,0
410682,1
143573,1
319403,0
412977,1
69006,1
420265,0
379050,0
55858,0
82924,1
399029,0
163473,0
316535,1
335473,0
249139,0
414931,0
39840,0
394660,1
181813,0
375659,1
119234,0
216358,0
120982,0
264961,1
151502,1
330307,0
9511,0
351693,1
50412,0
206224,1
4759,1
391062,0
327545,0
289939,0
229997,1
162753,1
67357,1
383423,1
82697,0
215877,0
287737,1
171327,1
62726,1
238561,1
26845,1
233060,1
95540,0
255250,0
406204,0
358535,1
274100,1
387313,1
94818,1
225754,1
337214,0
254849,1
406280,0
66915,1
33802,0
84120,1
2315,0
93103,1
414527,1
108464,0
299959,0
389166,1
317445,0
123526,1
238189,0
341452,1
351876,1
324358,1
249197,1
82104,1
408149,1
79256,1
17562,1
90615,0
101805,0
293813,1
78040,0
10935,0
405671,0
252323,0
256238,0
385871,1
380313,0
41533,1
83153,0
281450,1
375654,1
186629,1
263914,1
207920,1
100358,0
366505,1
407402,1
217911,1
176437,1
263003,0
296588,0
419878,0
312116,1
13997,0
319107,0
24532,0
51678,1
19440,1
348966,1
157730,1
192545,1
381848,0
157618,1
179213,1
187535,0
267326,0
274730,1
205255,1
172793,1
179843,1
344526,0
278623,1
250083,1
43415,0
350491,1
104016,1
90614,0
354135,1
360040,0
324545,1
330252,1
291397,1
332901,1
191522,1
238855,1
230522,0
244370,0
395985,1
3598,0
115860,0
217306,1
342605,0
181200,0
200244,1
286434,1
404380,1
342399,1
402051,0
196184,1
134662,1
91458,1
249864,0
208972,1
262026,0
139254,1
192423,1
9434,0
93209,0
213,0
278699,1
18704,0
255506,1
381116,1
23012,1
162170,1
93655,1
136083,1
240417,1
225459,0
248620,1
6051,0
351179,1
96344,0
192059,1
259559,0
192595,1
8731,1
303983,0
398646,0
316294,0
139511,0
144627,1
407689,1
185063,0
227090,0
369777,1
334011,1
130684,0
69067,0
337566,1
284479,1
102255,0
394879,0
4389,1
142465,1
273901,0
159802,0
125060,0
293589,1
111047,1
235395,0
30236,0
339005,1
359774,1
216727,1
84543,1
230268,1
276069,1
198976,0
1894,1
67254,1
3963,1
71730,1
104957,0
417267,0
408646,1
139424,1
212302,0
372340,1
317595,1
2729,1
341046,0
151852,1
132758,0
126361,1
338314,1
294325,1
234187,0
407626,0
355298,0
370726,1
6321,0
19930,0
399020,0
108297,1
303207,0
353914,0
208789,0
416783,0
323132,1
176696,1
402132,1
52283,1
111801,1
382558,0
60211,1
322738,0
150001,1
111564,1
267350,0
139575,0
421525,1
42320,0
10673,1
278791,0
353327,1
398984,0
152984,1
210844,1
410995,1
288203,0
273182,1
162416,0
365957,1
58654,1
112603,1
129342,1
353102,0
397368,0
91626,0
237747,0
102969,0
306435,1
19216,1
387845,0
98862,0
88440,1
133911,1
360874,1
108256,1
41783,1
209917,1
105396,0
100673,1
85114,1
14886,0
42948,1
376552,1
245919,0
125572,1
411695,0
92296,1
276672,1
153640,1
330324,0
353420,1
173008,0
217355,1
282756,1
107310,1
283825,1
355002,0
183345,1
416255,0
14518,0
132268,1
167241,1
120687,1
345756,1
261826,0
189833,1
118646,1
258570,1
283105,1
28128,1
261952,0
225746,1
136475,0
389507,1
245827,0
175335,0
230341,1
329132,1
277574,0
32732,0
248291,1
382979,0
24016,1
306937,0
389503,1
123747,1
27358,1
200776,1
345512,0
334718,1
299860,1
83416,0
222808,1
132348,0
95529,0
239799,1
1039,0
198891,0
70032,1
294340,1
61802,0
249086,0
106395,1
72059,0
215196,0
350641,1
240757,1
13750,0
272763,0
334890,1
146852,1
300293,1
85896,0
77058,1
18043,1
363911,0
246478,1
191026,1
134603,1
136345,1
136806,0
172814,1
411069,1
182876,0
33203,1
129287,1
128687,0
406766,1
90963,1
162440,1
93613,1
79014,1
329721,1
237693,0
270992,0
170846,1
142655,0
401097,1
356788,1
352409,1
185299,1
331579,0
420764,0
139295,1
331457,0
332276,0
360323,0
6248,0
371912,1
277132,0
63303,1
386286,0
334938,1
202939,1
607,0
371640,1
70215,1
86037,0
186643,1
178551,0
107736,0
155301,0
265949,0
411722,0
277953,0
151206,0
140031,1
265366,0
198951,0
180624,1
361481,1
397303,0
66431,1
42705,0
251805,0
59952,0
401008,1
132133,1
398769,0
390115,0
405682,0
43215,1
38213,1
81507,1
133023,0
65347,0
18003,1
74067,1
122901,1
209229,1
274002,0
337457,0
65579,0
306536,0
19435,1
375925,1
47384,1
284240,0
23234,1
290671,1
73516,0
185344,1
286714,0
62686,1
186771,1
115370,1
262444,0
205168,1
80318,1
64737,1
45145,0
189658,1
282885,1
144894,1
81469,1
283274,0
4573,0
319602,1
188632,0
5715,0
375586,1
113019,0
18426,0
305817,1
199880,0
116434,0
89674,0
349144,1
240120,0
71722,1
226023,0
16953,1
365708,1
114582,0
147856,0
300419,1
27354,1
387766,0
224831,0
388844,1
220103,1
403567,1
52882,0
394679,1
125590,1
330737,1
395019,0
16735,0
266272,1
174556,0
222000,1
346749,1
73301,1
210143,0
262366,0
72565,0
232731,0
183311,1
136453,0
416965,0
223693,1
157531,1
113124,1
324323,1
368254,0
238020,1
116517,1
154811,1
296074,0
242206,1
104871,0
238567,1
407353,1
417006,1
306206,1
385867,1
111860,1
108418,0
150327,1
84210,1
172609,1
299370,0
67934,1
105669,1
131603,0
29927,0
202263,1
214090,1
66999,0
179274,1
83882,0
387621,1
299388,0
400695,0
174464,0
371034,0
121980,1
179653,1
64795,1
251026,1
386914,0
419794,0
5341,1
148128,0
194358,1
317555,0
178612,0
368754,0
77678,1
102393,0
264603,1
411113,0
57916,0
345851,0
297947,1
162276,1
155008,0
231632,1
107503,0
89607,0
227002,1
87350,1
361736,1
351925,1
307789,0
149677,1
227094,0
174308,1
101120,0
317194,0
403232,1
317566,0
28054,1
153921,0
408315,1
97660,1
39103,1
322621,0
276204,1
76139,0
350790,1
320475,1
123540,1
82895,1
111265,0
355721,1
421751,1
38786,0
251048,0
18103,1
219673,0
268380,1
13593,1
260789,1
68657,1
299454,0
312131,1
8046,1
351719,1
162327,0
222975,0
177835,0
4974,1
12518,0
191094,0
266586,1
86595,1
373301,0
367273,0
90617,0
377096,0
389347,1
201867,1
205271,1
275519,0
45652,1
104444,0
110124,0
51951,0
38298,1
309553,1
7530,1
212743,0
90241,0
231784,1
112028,1
137678,0
58759,0
249288,1
243929,1
351068,0
310076,1
109638,1
92225,1
215320,1
18037,1
397890,0
378410,1
17559,1
186589,1
189141,1
272060,1
237815,0
227086,0
166494,1
97223,1
344346,1
282690,0
227598,1
26157,0
87182,1
46210,0
143969,0
291681,0
259710,1
367321,0
158340,0
364617,0
342634,0
283348,0
21446,0
395274,0
22816,0
311347,1
153406,1
36210,0
392034,0
111351,0
12184,0
218596,0
383523,1
72462,0
5585,1
182139,1
340728,0
383629,0
360154,1
396707,0
228661,0
294765,1
72378,1
359990,0
238516,1
62187,0
267308,0
67563,0
30654,1
340602,1
350602,1
82852,1
344153,1
81949,0
386550,0
137240,0
117626,1
2493,0
106531,1
207239,0
124818,0
167035,0
292062,1
149453,0
419210,1
300713,0
48982,0
128395,0
226656,1
310414,1
81540,1
246736,0
163502,0
334318,0
404637,1
196175,1
306004,1
321075,0
45159,0
340903,0
301297,0
98224,1
133591,0
64641,0
147971,1
303368,1
94085,0
387360,1
417679,1
461,0
181376,0
211770,1
49278,1
178574,0
29737,1
408875,1
275426,0
68305,0
216247,1
230461,1
34098,1
407789,1
333450,1
379077,0
367967,1
27842,1
210133,0
364763,1
57196,1
273676,1
98344,1
232565,1
106097,1
7621,1
30185,0
8999,1
122012,1
280303,0
18880,0
213035,1
286974,1
150229,0
321884,1
277117,0
85655,0
178567,0
176100,1
262035,0
107380,1
148989,0
226578,1
35513,1
46487,1
193361,1
136174,1
254787,1
380230,1
65538,0
194986,0
40238,1
246880,0
404115,1
234333,1
92109,0
66602,0
77559,1
302863,0
99099,1
359776,1
136218,1
302707,1
182440,1
61135,0
185528,0
226009,0
15681,1
136638,1
236578,1
138514,0
32996,0
142447,1
361749,1
135665,0
250028,1
409123,0
254748,1
266561,0
181425,0
286059,0
329906,0
278662,1
318839,0
25596,1
192205,0
332399,1
69646,0
231097,0
133821,0
42030,0
17916,1
79206,1
71248,1
148862,0
50257,0
292323,0
180551,0
323531,1
335181,1
50731,1
327321,0
236773,0
226062,1
402620,1
313388,1
234480,1
300556,1
311095,0
399375,1
189584,1
47113,1
107706,0
246311,1
387580,1
6421,1
21698,1
268371,1
239598,1
14142,0
222978,0
364416,1
240247,1
274368,0
31267,0
104712,0
11980,1
107383,1
93496,0
104976,0
362419,1
158862,1
161592,1
221773,0
44590,0
408250,1
254075,0
14950,0
29437,0
174772,1
415254,0
321712,1
52066,1
14290,0
94942,0
406890,1
128188,1
273303,1
71071,1
354475,0
407981,1
189764,1
337499,0
54014,1
55223,0
307768,0
348601,1
135253,1
209287,1
60799,0
9002,1
112991,0
142117,1
150189,0
282302,1
81959,1
158546,1
60657,1
208653,0
244279,1
209832,1
62641,1
362859,0
18921,0
251226,0
156345,1
204523,0
329715,1
91032,1
414241,0
373663,1
4487,0
172461,0
18777,0
10913,0
16286,0
60392,1
209967,0
132592,0
4982,1
48973,0
139828,0
379713,0
140558,1
112970,0
226141,1
115977,1
241319,0
195158,1
383281,1
133428,1
120896,1
206927,1
346905,1
276194,1
300418,1
369075,0
201241,1
297646,1
194615,1
217389,1
106949,1
177126,1
264121,1
123362,1
191975,1
11207,0
188898,1
316876,1
317626,1
113648,0
597,0
331520,0
206019,1
221282,0
279405,0
334454,1
60674,1
200674,1
342912,1
409637,1
95991,0
116967,1
203889,0
376933,0
396992,1
200486,1
188670,0
333183,0
142351,1
87717,0
341433,0
361120,1
149090,0
404110,1
128922,1
174759,1
163637,0
125369,1
241479,0
352052,0
213147,0
267461,0
323969,0
237721,0
33126,0
258230,1
40667,1
391903,0
237435,0
192206,0
335780,1
311558,1
134618,1
200934,1
233851,1
291839,1
78655,1
151194,0
19342,1
192856,0
375347,0
35593,1
117499,1
249429,1
212316,0
197641,1
27359,1
221162,0
363177,1
55917,1
218460,1
191936,1
108908,1
390772,0
168750,1
73396,1
33617,1
173974,1
253918,1
180211,1
125099,1
268720,1
311318,1
311615,1
385817,1
108474,0
27074,1
101980,1
392287,0
351205,1
398625,0
284269,1
224565,1
362543,1
163493,0
333587,1
284592,0
351807,1
297990,1
181839,0
277241,0
190832,1
146153,0
322298,0
297047,1
345182,1
120054,1
88989,1
149786,0
371669,1
52684,0
59337,0
204631,0
146325,1
319824,1
411311,1
14601,1
52593,1
247588,1
157814,0
88145,1
186173,1
227367,0
303042,1
296748,1
265555,1
49581,1
366147,0
289212,1
310490,1
305840,1
125897,1
311326,1
194686,1
238112,1
419821,0
210668,0
399315,1
2518,0
104963,0
355822,1
73187,0
39285,0
9151,0
325364,0
188800,0
30021,1
267112,1
336812,0
265967,0
286798,0
195388,1
242935,1
414877,1
419665,1
306576,0
36723,0
257408,0
420084,1
322031,1
33044,0
172020,0
412533,1
6763,0
249617,1
348654,1
371435,1
141288,0
387620,1
189437,1
40381,1
340347,1
318800,0
345471,0
33533,0
248784,1
406751,1
251279,0
5193,0
257962,0
317040,1
22199,1
14052,0
111109,1
291113,0
400640,0
100106,1
304011,0
203423,1
367722,0
85011,1
415316,0
237661,0
128772,1
278509,1
32548,1
101974,1
418257,0
326364,1
139105,1
284620,0
151391,1
151741,1
395505,1
419171,1
73152,0
403939,1
72186,0
175123,1
21870,1
141600,0
203151,0
87543,1
95632,1
164390,1
296092,0
331504,0
381162,1
73090,0
235702,0
69958,1
394301,1
165932,0
242403,1
37328,1
33451,1
358599,1
134074,1
200668,1
54688,0
54340,1
164989,0
359690,1
173291,1
384363,0
340423,1
180268,1
198112,1
408811,0
21727,1
122752,0
334492,1
228897,1
190437,1
157190,1
45805,1
48916,1
92084,0
162056,1
222154,0
360542,0
300468,1
417949,0
136888,1
279325,0
366888,0
37996,1
228571,0
242894,1
248959,1
53217,1
175577,1
11077,1
101304,0
60388,1
172443,0
170667,1
165884,0
22078,1
202986,1
343496,1
387461,1
71361,0
44214,1
379473,1
201183,1
406302,0
292987,0
346558,0
145880,0
267632,0
11919,1
417010,1
16574,0
39759,1
305301,1
378389,1
44194,0
107444,0
170146,1
99074,1
94824,1
77960,0
333868,1
231235,0
190805,1
337310,0
54051,1
178535,0
193700,0
398912,1
353130,0
391009,0
368087,1
142464,1
356481,1
409334,1
84326,0
142105,1
53004,1
37557,0
253627,0
30553,1
162755,1
368282,0
121694,0
60423,1
306015,1
224317,1
341621,1
310641,0
39398,0
68087,0
65939,0
407004,0
380474,1
369653,1
342117,1
25372,1
332517,1
323911,0
69351,1
223108,1
377065,0
34625,1
69501,0
46208,0
66978,0
148527,1
40033,1
48284,1
113853,1
252230,0
394242,1
252854,1
263330,1
188326,1
326506,1
255430,1
382250,1
182151,1
333166,0
239378,0
106153,1
147601,1
392092,0
28386,1
43143,1
170359,1
83590,0
203632,0
18191,1
86363,1
375873,1
159122,1
335030,1
319585,1
352159,0
378347,0
181506,1
160557,1
346948,1
351278,1
203776,0
310798,1
147129,0
121857,0
402817,1
323579,1
21777,1
364394,1
288177,0
33286,1
9176,0
93315,1
331244,0
352079,0
122955,1
256366,0
281441,1
271668,1
260727,1
15178,1
44478,1
293351,1
34160,1
232467,1
241943,0
362704,0
190973,1
319535,0
321409,1
301577,1
407788,1
333345,1
353879,0
413387,0
164873,0
412279,1
180393,1
358969,1
216994,1
278721,0
229282,0
351137,0
400461,0
354938,0
115946,1
276097,1
273380,1
350367,1
13706,0
350980,0
29817,0
336182,1
205194,1
29935,1
264818,0
124291,1
68016,0
339908,1
210779,1
384691,0
349163,1
116892,1
218319,0
107965,0
196878,0
366555,1
318234,0
415647,1
367620,1
182293,1
223092,1
192647,1
420384,0
357810,0
336373,1
130584,0
95200,0
25900,1
348071,1
146365,1
44899,0
249793,0
419534,0
233067,1
59364,0
403479,1
292828,1
401753,1
201500,1
393313,1
320896,0
396298,0
299657,0
138616,0
174837,1
42588,0
265986,0
210052,0
346688,1
419663,1
74870,1
349832,1
320002,1
397784,1
232825,0
315216,1
182701,1
135451,1
100028,1
35628,1
167354,1
150375,1
177979,0
103116,1
132844,0
55700,0
412924,1
55609,1
358040,1
220822,0
405075,0
95229,0
155262,0
389058,1
186284,0
348057,1
109556,1
242633,1
123216,0
65512,1
207864,1
56066,1
289083,1
275153,0
207868,1
249910,0
165383,0
349538,0
4526,0
145755,0
91860,1
308703,0
231137,0
372622,1
62396,0
214000,1
85450,0
249939,0
307144,0
351159,1
274872,0
410708,1
125694,0
240642,1
256082,1
168561,1
104202,1
353927,0
124023,1
324325,1
354006,1
185117,0
253696,1
224467,1
292031,1
240054,0
345412,0
3305,0
152918,1
227740,0
288601,0
61137,0
149965,1
154323,1
347288,0
391630,0
357434,0
23373,0
38712,1
9947,0
320004,1
364940,1
256760,0
309183,1
211812,1
324313,1
123944,1
356672,1
235718,0
